888,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472138,NaN,Unknown (0),Infinite
889,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472133,NaN,Unknown (0),Infinite
890,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472128,NaN,Unknown (0),Infinite
891,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472123,NaN,Unknown (0),Infinite
892,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472118,NaN,Unknown (0),Infinite
893,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472113,NaN,Unknown (0),Infinite
894,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472108,NaN,Unknown (0),Infinite
895,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472103,NaN,Unknown (0),Infinite
896,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472098,NaN,Unknown (0),Infinite
897,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147472093,NaN,Unknown (0),Infinite
898,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476972,NaN,Unknown (0),Infinite
899,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476967,NaN,Unknown (0),Infinite
900,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476962,NaN,Unknown (0),Infinite
901,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476957,NaN,Unknown (0),Infinite
902,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476952,NaN,Unknown (0),Infinite
903,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476947,NaN,Unknown (0),Infinite
904,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476942,NaN,Unknown (0),Infinite
905,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476937,NaN,Unknown (0),Infinite
906,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476932,NaN,Unknown (0),Infinite
907,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476927,NaN,Unknown (0),Infinite
908,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476922,NaN,Unknown (0),Infinite
909,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476917,NaN,Unknown (0),Infinite
910,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476912,NaN,Unknown (0),Infinite
911,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476907,NaN,Unknown (0),Infinite
912,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476902,NaN,Unknown (0),Infinite
913,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476897,NaN,Unknown (0),Infinite
914,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476892,NaN,Unknown (0),Infinite
915,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476887,NaN,Unknown (0),Infinite
916,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476882,NaN,Unknown (0),Infinite
917,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476877,NaN,Unknown (0),Infinite
918,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476872,NaN,Unknown (0),Infinite
919,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476867,NaN,Unknown (0),Infinite
920,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476862,NaN,Unknown (0),Infinite
921,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476857,NaN,Unknown (0),Infinite
922,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476852,NaN,Unknown (0),Infinite
923,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476847,NaN,Unknown (0),Infinite
924,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476842,NaN,Unknown (0),Infinite
925,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476837,NaN,Unknown (0),Infinite
926,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476832,NaN,Unknown (0),Infinite
927,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476827,NaN,Unknown (0),Infinite
928,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476822,NaN,Unknown (0),Infinite
929,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476817,NaN,Unknown (0),Infinite
930,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476812,NaN,Unknown (0),Infinite
931,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476807,NaN,Unknown (0),Infinite
932,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476802,NaN,Unknown (0),Infinite
933,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476797,NaN,Unknown (0),Infinite
934,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476792,NaN,Unknown (0),Infinite
935,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476787,NaN,Unknown (0),Infinite
936,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476782,NaN,Unknown (0),Infinite
937,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476777,NaN,Unknown (0),Infinite
938,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476772,NaN,Unknown (0),Infinite
939,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476767,NaN,Unknown (0),Infinite
940,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476762,NaN,Unknown (0),Infinite
941,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476757,NaN,Unknown (0),Infinite
942,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476752,NaN,Unknown (0),Infinite
943,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476747,NaN,Unknown (0),Infinite
944,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476742,NaN,Unknown (0),Infinite
945,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476737,NaN,Unknown (0),Infinite
946,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476732,NaN,Unknown (0),Infinite
947,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476727,NaN,Unknown (0),Infinite
948,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476722,NaN,Unknown (0),Infinite
949,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476717,NaN,Unknown (0),Infinite
950,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476712,NaN,Unknown (0),Infinite
951,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476707,NaN,Unknown (0),Infinite
952,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476702,NaN,Unknown (0),Infinite
953,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476697,NaN,Unknown (0),Infinite
954,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476692,NaN,Unknown (0),Infinite
955,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476687,NaN,Unknown (0),Infinite
956,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476682,NaN,Unknown (0),Infinite
957,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476677,NaN,Unknown (0),Infinite
958,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476672,NaN,Unknown (0),Infinite
959,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476667,NaN,Unknown (0),Infinite
960,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476662,NaN,Unknown (0),Infinite
961,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476657,NaN,Unknown (0),Infinite
962,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476652,NaN,Unknown (0),Infinite
963,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476647,NaN,Unknown (0),Infinite
964,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476642,NaN,Unknown (0),Infinite
965,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476637,NaN,Unknown (0),Infinite
966,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476632,NaN,Unknown (0),Infinite
967,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476627,NaN,Unknown (0),Infinite
968,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476622,NaN,Unknown (0),Infinite
969,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476617,NaN,Unknown (0),Infinite
970,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476612,NaN,Unknown (0),Infinite
971,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476607,NaN,Unknown (0),Infinite
972,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476602,NaN,Unknown (0),Infinite
973,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476597,NaN,Unknown (0),Infinite
974,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476592,NaN,Unknown (0),Infinite
975,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476587,NaN,Unknown (0),Infinite
976,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476582,NaN,Unknown (0),Infinite
977,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476577,NaN,Unknown (0),Infinite
978,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476572,NaN,Unknown (0),Infinite
979,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476567,NaN,Unknown (0),Infinite
980,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476562,NaN,Unknown (0),Infinite
981,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476557,NaN,Unknown (0),Infinite
982,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476552,NaN,Unknown (0),Infinite
983,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476547,NaN,Unknown (0),Infinite
984,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476542,NaN,Unknown (0),Infinite
985,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476537,NaN,Unknown (0),Infinite
986,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476532,NaN,Unknown (0),Infinite
987,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476527,NaN,Unknown (0),Infinite
988,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476522,NaN,Unknown (0),Infinite
989,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476517,NaN,Unknown (0),Infinite
990,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476512,NaN,Unknown (0),Infinite
991,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476507,NaN,Unknown (0),Infinite
992,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476502,NaN,Unknown (0),Infinite
993,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476497,NaN,Unknown (0),Infinite
994,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476492,NaN,Unknown (0),Infinite
995,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476487,NaN,Unknown (0),Infinite
996,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476482,NaN,Unknown (0),Infinite
997,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476477,NaN,Unknown (0),Infinite
998,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476472,NaN,Unknown (0),Infinite
999,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476467,NaN,Unknown (0),Infinite
1000,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476462,NaN,Unknown (0),Infinite
1001,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476457,NaN,Unknown (0),Infinite
1002,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476452,NaN,Unknown (0),Infinite
1003,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476447,NaN,Unknown (0),Infinite
1004,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476442,NaN,Unknown (0),Infinite
1005,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476437,NaN,Unknown (0),Infinite
1006,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476432,NaN,Unknown (0),Infinite
1007,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476427,NaN,Unknown (0),Infinite
1008,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476422,NaN,Unknown (0),Infinite
1009,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476417,NaN,Unknown (0),Infinite
1010,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476412,NaN,Unknown (0),Infinite
1011,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476407,NaN,Unknown (0),Infinite
1012,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476402,NaN,Unknown (0),Infinite
1013,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476397,NaN,Unknown (0),Infinite
1014,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476392,NaN,Unknown (0),Infinite
1015,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476387,NaN,Unknown (0),Infinite
1016,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476382,NaN,Unknown (0),Infinite
1017,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476377,NaN,Unknown (0),Infinite
1018,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476372,NaN,Unknown (0),Infinite
1019,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476367,NaN,Unknown (0),Infinite
1020,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476362,NaN,Unknown (0),Infinite
1021,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476357,NaN,Unknown (0),Infinite
1022,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476352,NaN,Unknown (0),Infinite
1023,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476347,NaN,Unknown (0),Infinite
1024,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476342,NaN,Unknown (0),Infinite
1025,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476337,NaN,Unknown (0),Infinite
1026,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476332,NaN,Unknown (0),Infinite
1027,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476327,NaN,Unknown (0),Infinite
1028,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476322,NaN,Unknown (0),Infinite
1029,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476317,NaN,Unknown (0),Infinite
1030,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476312,NaN,Unknown (0),Infinite
1031,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476307,NaN,Unknown (0),Infinite
1032,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476302,NaN,Unknown (0),Infinite
1033,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476297,NaN,Unknown (0),Infinite
1034,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476292,NaN,Unknown (0),Infinite
1035,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476287,NaN,Unknown (0),Infinite
1036,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476282,NaN,Unknown (0),Infinite
1037,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476277,NaN,Unknown (0),Infinite
1038,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476272,NaN,Unknown (0),Infinite
1039,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476267,NaN,Unknown (0),Infinite
1040,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476262,NaN,Unknown (0),Infinite
1041,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476257,NaN,Unknown (0),Infinite
1042,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476252,NaN,Unknown (0),Infinite
1043,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476247,NaN,Unknown (0),Infinite
1044,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476242,NaN,Unknown (0),Infinite
1045,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476237,NaN,Unknown (0),Infinite
1046,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476232,NaN,Unknown (0),Infinite
1047,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476227,NaN,Unknown (0),Infinite
1048,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476222,NaN,Unknown (0),Infinite
1049,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476217,NaN,Unknown (0),Infinite
1050,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476212,NaN,Unknown (0),Infinite
1051,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476207,NaN,Unknown (0),Infinite
1052,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476202,NaN,Unknown (0),Infinite
1053,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476197,NaN,Unknown (0),Infinite
1054,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476192,NaN,Unknown (0),Infinite
1055,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476187,NaN,Unknown (0),Infinite
1056,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476182,NaN,Unknown (0),Infinite
1057,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476177,NaN,Unknown (0),Infinite
1058,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476172,NaN,Unknown (0),Infinite
1059,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476167,NaN,Unknown (0),Infinite
1060,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476162,NaN,Unknown (0),Infinite
1061,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476157,NaN,Unknown (0),Infinite
1062,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476152,NaN,Unknown (0),Infinite
1063,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476147,NaN,Unknown (0),Infinite
1064,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476142,NaN,Unknown (0),Infinite
1065,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476137,NaN,Unknown (0),Infinite
1066,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476132,NaN,Unknown (0),Infinite
1067,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476127,NaN,Unknown (0),Infinite
1068,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476122,NaN,Unknown (0),Infinite
1069,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476117,NaN,Unknown (0),Infinite
1070,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476112,NaN,Unknown (0),Infinite
1071,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476107,NaN,Unknown (0),Infinite
1072,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476102,NaN,Unknown (0),Infinite
1073,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476097,NaN,Unknown (0),Infinite
1074,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476092,NaN,Unknown (0),Infinite
1075,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476087,NaN,Unknown (0),Infinite
1076,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476082,NaN,Unknown (0),Infinite
1077,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476077,NaN,Unknown (0),Infinite
1078,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476072,NaN,Unknown (0),Infinite
1079,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476067,NaN,Unknown (0),Infinite
1080,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476062,NaN,Unknown (0),Infinite
1081,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476057,NaN,Unknown (0),Infinite
1082,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476052,NaN,Unknown (0),Infinite
1083,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476047,NaN,Unknown (0),Infinite
1084,[2024.11.05-16.47.31:573][238][2024-11-05 17:47:31] BP_ResourceNode_C_2147476042,NaN,Unknown (0),Infinite
